issueType,knowlegebaseId
CVE-2006-0905,24068
CVE-2006-0911,23494
CVE-2006-0912,23300
CVE-2006-0913,23378
CVE-2006-0919,23462
CVE-2006-0924,23472
CVE-2006-0926,23463
CVE-2006-0931,23481
CVE-2006-0934,23469
CVE-2006-0940,23482
CVE-2006-0941,23483
CVE-2006-0942,28444
CVE-2006-0944,23620
CVE-2006-0945,23621
CVE-2006-0946,23527
CVE-2006-0948,27995
CVE-2006-0949,23616
CVE-2006-0950,23835
CVE-2006-0951,24394
CVE-2006-0959,23554
CVE-2006-0961,23618
CVE-2006-0970,3228
CVE-2006-0971,23519
CVE-2006-0974,23540
CVE-2006-0978,23512
CVE-2006-0979,23502
CVE-2006-0981,23464
CVE-2006-0983,23700
CVE-2006-0984,23541
CVE-2006-0989,24172
CVE-2006-0992,24617
CVE-2006-0993,25360
CVE-2006-0996,24484
CVE-2006-0997,24046
CVE-2006-0998,24047
CVE-2006-0999,24048
CVE-2006-1001,23533
CVE-2006-1004,23548
CVE-2006-1009,23572
CVE-2006-1010,23549
CVE-2006-1011,23599
CVE-2006-1014,23534
CVE-2006-1017,23535
CVE-2006-1018,23827
CVE-2006-1022,23567
CVE-2006-1024,23575
CVE-2006-1025,23574
CVE-2006-1027,23815
CVE-2006-1028,23817
CVE-2006-1029,23816
CVE-2006-1030,23818
CVE-2006-1031,23530
CVE-2006-1040,23614
CVE-2006-1041,23678
CVE-2006-1041,23679
CVE-2006-1042,23680
CVE-2006-1042,23681
CVE-2006-1043,23711
CVE-2006-1048,23822
CVE-2006-1049,23819
CVE-2006-1050,23617
CVE-2006-1052,25232
CVE-2006-1055,24443
CVE-2006-1056,24807
CVE-2006-1056,24746
CVE-2006-1059,24263
CVE-2006-1061,23982
CVE-2006-1062,23694
CVE-2006-1063,23695
CVE-2006-1064,23696
CVE-2006-1066,24098
CVE-2006-1077,23826
CVE-2006-1079,23828
CVE-2006-1094,23808
CVE-2006-1094,23810
CVE-2006-1096,23600
CVE-2006-1097,23809
CVE-2006-1097,23811
CVE-2006-1098,23601
CVE-2006-1110,23610
CVE-2006-1111,23611
CVE-2006-1112,23612
CVE-2006-1120,23976
CVE-2006-1120,23977
CVE-2006-1120,23978
CVE-2006-1120,23979
CVE-2006-1120,23980
CVE-2006-1120,23981
CVE-2006-1122,23771
CVE-2006-1123,23770
CVE-2006-1124,23735
CVE-2006-1127,23596
CVE-2006-1128,23597
CVE-2006-1129,23547
CVE-2006-1130,23546
CVE-2006-1133,23812
CVE-2006-1133,23813
CVE-2006-1134,23692
CVE-2006-1135,23759
CVE-2006-1135,23760
CVE-2006-1136,23724
CVE-2006-1137,23725
CVE-2006-1137,23726
CVE-2006-1138,23727
CVE-2006-1139,23728
CVE-2006-1141,23705
CVE-2006-1142,23706
CVE-2006-1144,23757
CVE-2006-1144,23758
CVE-2006-1145,23747
CVE-2006-1146,23748
CVE-2006-1147,23749
CVE-2006-1148,23777
CVE-2006-1149,23734
CVE-2006-1151,23951
CVE-2006-1152,23740
CVE-2006-1155,23753
CVE-2006-1155,23754
CVE-2006-1156,23755
CVE-2006-1157,23961
CVE-2006-1158,23772
CVE-2006-1159,23792
CVE-2006-1160,23793
CVE-2006-1161,23791
CVE-2006-1162,23774
CVE-2006-1163,23776
CVE-2006-1164,23775
CVE-2006-1167,24571
CVE-2006-1172,25282
CVE-2006-1173,26197
CVE-2006-1182,23924
CVE-2006-1183,23868
CVE-2006-1184,25336
CVE-2006-1193,26441
CVE-2006-1194,23844
CVE-2006-1195,23845
CVE-2006-1196,23786
CVE-2006-1196,23787
CVE-2006-1196,23788
CVE-2006-1196,23789
CVE-2006-1199,23751
CVE-2006-1200,23750
CVE-2006-1201,23720
CVE-2006-1203,23952
CVE-2006-1204,23953
CVE-2006-1204,23954
CVE-2006-1204,23955
CVE-2006-1204,23956
CVE-2006-1204,23957
CVE-2006-1205,23973
CVE-2006-1205,23974
CVE-2006-1205,23975
CVE-2006-1205,23986
CVE-2006-1205,23987
CVE-2006-1205,23988
CVE-2006-1205,23989
CVE-2006-1205,23990
CVE-2006-1205,23991
CVE-2006-1205,23992
CVE-2006-1207,23627
CVE-2006-1208,23626
CVE-2006-1212,24080
CVE-2006-1213,23780
CVE-2006-1214,23778
CVE-2006-1216,23823
CVE-2006-1217,23879
CVE-2006-1217,23880
CVE-2006-1217,23881
CVE-2006-1218,23752
CVE-2006-1220,28453
CVE-2006-1222,23847
CVE-2006-1223,23839
CVE-2006-1224,23846
CVE-2006-1224,23993
CVE-2006-1225,23912
CVE-2006-1226,23910
CVE-2006-1227,23909
CVE-2006-1228,23911
CVE-2006-1229,23802
CVE-2006-1230,23838
CVE-2006-1232,23886
CVE-2006-1232,23887
CVE-2006-1233,23840
CVE-2006-1233,23841
CVE-2006-1233,23842
CVE-2006-1234,23882
CVE-2006-1236,23904
CVE-2006-1237,23883
CVE-2006-1237,23884
CVE-2006-1237,23885
CVE-2006-1238,23896
CVE-2006-1239,23907
CVE-2006-1244,23834
CVE-2006-1245,23964
CVE-2006-1246,23921
CVE-2006-1247,24706
CVE-2006-1254,23939
CVE-2006-1255,23950
CVE-2006-1256,23941
CVE-2006-1257,24121
CVE-2006-1258,23943
CVE-2006-1259,23944
CVE-2006-1260,23918
CVE-2006-1261,23920
CVE-2006-1262,23919
CVE-2006-1264,23970
CVE-2006-1265,23971
CVE-2006-1266,23916
CVE-2006-1270,23936
CVE-2006-1271,23940
CVE-2006-1272,23935
CVE-2006-1273,31833
CVE-2006-1274,23843
CVE-2006-1275,23848
CVE-2006-1276,23803
CVE-2006-1277,23850
CVE-2006-1278,47017
CVE-2006-1278,47018
CVE-2006-1278,23851
CVE-2006-1278,23852
CVE-2006-1278,23853
CVE-2006-1278,23854
CVE-2006-1278,23855
CVE-2006-1278,23856
CVE-2006-1278,23857
CVE-2006-1278,23858
CVE-2006-1278,23859
CVE-2006-1278,23860
CVE-2006-1278,23861
CVE-2006-1278,23862
CVE-2006-1278,23863
CVE-2006-1278,23864
CVE-2006-1278,24106
CVE-2006-1279,23865
CVE-2006-1280,23866
CVE-2006-1280,23867
CVE-2006-1281,23935
CVE-2006-1283,24067
CVE-2006-1289,23925
CVE-2006-1289,23927
CVE-2006-1289,23928
CVE-2006-1289,23929
CVE-2006-1289,23931
CVE-2006-1290,23932
CVE-2006-1290,23933
CVE-2006-1294,24002
CVE-2006-1296,23942
CVE-2006-1300,27153
CVE-2006-1303,26442
CVE-2006-1305,31253
CVE-2006-1311,31886
CVE-2006-1313,26434
CVE-2006-1314,27154
CVE-2006-1315,27155
CVE-2006-1316,27148
CVE-2006-1322,23949
CVE-2006-1326,25009
CVE-2006-1326,25010
CVE-2006-1326,25011
CVE-2006-1326,25012
CVE-2006-1326,25013
CVE-2006-1326,25014
CVE-2006-1326,25015
CVE-2006-1327,23999
CVE-2006-1328,23972
CVE-2006-1333,23965
CVE-2006-1333,23966
CVE-2006-1334,23946
CVE-2006-1334,23945
CVE-2006-1335,24015
CVE-2006-1336,23969
CVE-2006-1337,24012
CVE-2006-1338,24014
CVE-2006-1341,23947
CVE-2006-1343,29841
CVE-2006-1346,24016
CVE-2006-1347,24017
CVE-2006-1348,24018
CVE-2006-1349,23967
CVE-2006-1349,23968
CVE-2006-1350,24024
CVE-2006-1353,24020
CVE-2006-1353,24084
CVE-2006-1353,24085
CVE-2006-1353,24086
CVE-2006-1353,24087
CVE-2006-1353,24088
CVE-2006-1353,24089
CVE-2006-1353,24090
CVE-2006-1353,24091
CVE-2006-1353,24092
CVE-2006-1356,23985
CVE-2006-1359,24050
CVE-2006-1371,24058
CVE-2006-1371,24059
CVE-2006-1372,24021
CVE-2006-1372,24022
CVE-2006-1372,24023
CVE-2006-1374,24064
CVE-2006-1375,24065
CVE-2006-1375,24066
CVE-2006-1377,24093
CVE-2006-1377,24094
CVE-2006-1382,24070
CVE-2006-1383,24057
CVE-2006-1384,24069
CVE-2006-1385,24072
CVE-2006-1388,24095
CVE-2006-1389,24097
CVE-2006-1390,24104
CVE-2006-1391,24100
CVE-2006-1391,24099
CVE-2006-1392,24521
CVE-2006-1393,24103
CVE-2006-1394,24520
CVE-2006-1397,24205
CVE-2006-1397,24206
CVE-2006-1398,24141
CVE-2006-1399,24162
CVE-2006-1400,24139
CVE-2006-1401,24161
CVE-2006-1404,24124
CVE-2006-1405,24120
CVE-2006-1406,24123
CVE-2006-1407,24125
CVE-2006-1407,24126
CVE-2006-1410,24131
CVE-2006-1411,24214
CVE-2006-1413,24132
CVE-2006-1413,24133
CVE-2006-1413,24136
CVE-2006-1413,24135
CVE-2006-1413,24134
CVE-2006-1414,24119
CVE-2006-1415,24122
CVE-2006-1416,24127
CVE-2006-1417,24129
CVE-2006-1417,24130
CVE-2006-1418,24128
CVE-2006-1419,24204
CVE-2006-1420,24254
CVE-2006-1421,24209
CVE-2006-1425,24166
CVE-2006-1426,24168
CVE-2006-1426,24169
CVE-2006-1427,24278
CVE-2006-1427,24279
CVE-2006-1428,24188
CVE-2006-1428,24189
CVE-2006-1429,24187
CVE-2006-1430,24175
CVE-2006-1430,24174
CVE-2006-1430,24176
CVE-2006-1430,24173
CVE-2006-1431,24180
CVE-2006-1433,24302
CVE-2006-1434,24303
CVE-2006-1435,24255
CVE-2006-1436,24235
CVE-2006-1436,24236
CVE-2006-1437,24237
CVE-2006-1438,24310
CVE-2006-1438,24311
CVE-2006-1438,24312
CVE-2006-1439,25583
CVE-2006-1440,25584
CVE-2006-1441,25585
CVE-2006-1442,25586
CVE-2006-1443,25587
CVE-2006-1444,25588
CVE-2006-1445,25589
CVE-2006-1446,25590
CVE-2006-1447,25591
CVE-2006-1448,25592
CVE-2006-1449,25593
CVE-2006-1450,25594
CVE-2006-1451,25595
CVE-2006-1452,25596
CVE-2006-1455,25599
CVE-2006-1456,25600
CVE-2006-1457,25598
CVE-2006-1466,25889
CVE-2006-1468,26930
CVE-2006-1469,26931
CVE-2006-1470,26932
CVE-2006-1471,26933
CVE-2006-1473,27731
CVE-2006-1477,24193
CVE-2006-1477,24194
CVE-2006-1477,24195
CVE-2006-1477,24196
CVE-2006-1477,24197
CVE-2006-1477,24198
CVE-2006-1477,24199
CVE-2006-1479,24149
CVE-2006-1479,24150
CVE-2006-1479,24151
CVE-2006-1479,24152
CVE-2006-1479,24153
CVE-2006-1479,24154
CVE-2006-1479,24155
CVE-2006-1479,24156
CVE-2006-1479,24157
CVE-2006-1479,24158
CVE-2006-1480,24160
CVE-2006-1482,24264
CVE-2006-1483,24178
CVE-2006-1485,24210
CVE-2006-1486,24186
CVE-2006-1487,24192
CVE-2006-1488,24190
CVE-2006-1488,24191
CVE-2006-1489,24179
CVE-2006-1492,24259
CVE-2006-1493,24260
CVE-2006-1495,24226
CVE-2006-1495,24230
CVE-2006-1499,24234
CVE-2006-1500,24233
CVE-2006-1501,24228
CVE-2006-1502,24246
CVE-2006-1502,24247
CVE-2006-1503,24239
CVE-2006-1504,24220
CVE-2006-1504,24221
CVE-2006-1505,24101
CVE-2006-1508,24181
CVE-2006-1508,24182
CVE-2006-1508,24183
CVE-2006-1508,24184
CVE-2006-1508,24185
CVE-2006-1514,24974
CVE-2006-1517,25228
CVE-2006-1522,24507
CVE-2006-1524,24714
CVE-2006-1525,24715
CVE-2006-1527,25229
CVE-2006-1532,24232
CVE-2006-1533,24229
CVE-2006-1534,24240
CVE-2006-1534,24241
CVE-2006-1534,24242
CVE-2006-1537,24522
CVE-2006-1537,24523
CVE-2006-1537,24524
CVE-2006-1537,24525
CVE-2006-1537,24526
CVE-2006-1537,24527
CVE-2006-1537,24528
CVE-2006-1537,24529
CVE-2006-1537,24530
CVE-2006-1537,24531
CVE-2006-1537,24532
CVE-2006-1537,24533
CVE-2006-1537,24534
CVE-2006-1537,24535
CVE-2006-1537,24536
CVE-2006-1539,24261
CVE-2006-1540,27150
CVE-2006-1541,24256
CVE-2006-1543,24273
CVE-2006-1543,24274
CVE-2006-1544,24275
CVE-2006-1545,24276
CVE-2006-1549,24485
CVE-2006-1551,24618
CVE-2006-1552,25597
CVE-2006-1553,24211
CVE-2006-1554,24212
CVE-2006-1555,24213
CVE-2006-1557,24288
CVE-2006-1558,24243
CVE-2006-1560,24265
CVE-2006-1560,24266
CVE-2006-1560,24267
CVE-2006-1560,24268
CVE-2006-1561,24270
CVE-2006-1562,24271
CVE-2006-1563,24272
CVE-2006-1567,24289
CVE-2006-1568,24296
CVE-2006-1569,24297
CVE-2006-1569,24298
CVE-2006-1569,24299
CVE-2006-1570,24300
CVE-2006-1571,24301
CVE-2006-1572,24287
CVE-2006-1573,24313
CVE-2006-1574,24295
CVE-2006-1575,24290
CVE-2006-1576,24291
CVE-2006-1577,24292
CVE-2006-1580,24328
CVE-2006-1580,24329
CVE-2006-1581,24373
CVE-2006-1582,24374
CVE-2006-1586,24362
CVE-2006-1587,24258
CVE-2006-1588,24262
CVE-2006-1589,24576
CVE-2006-1590,24307
CVE-2006-1590,20835
CVE-2006-1595,24285
CVE-2006-1595,24284
CVE-2006-1596,24286
CVE-2006-1598,24323
CVE-2006-1599,24304
CVE-2006-1602,24481
CVE-2006-1603,24353
CVE-2006-1605,24358
CVE-2006-1607,24358
CVE-2006-1608,24487
CVE-2006-1609,24309
CVE-2006-1610,24400
CVE-2006-1612,24333
CVE-2006-1613,24334
CVE-2006-1613,24335
CVE-2006-1613,24336
CVE-2006-1614,24457
CVE-2006-1615,24458
CVE-2006-1620,24773
CVE-2006-1621,24772
CVE-2006-1625,24375
CVE-2006-1629,24444
CVE-2006-1630,24459
CVE-2006-1631,24433
CVE-2006-1636,24480
CVE-2006-1637,24337
CVE-2006-1637,24338
CVE-2006-1637,24339
CVE-2006-1638,24340
CVE-2006-1638,24341
CVE-2006-1638,24342
CVE-2006-1638,24343
CVE-2006-1638,24344
CVE-2006-1638,24345
CVE-2006-1638,24346
CVE-2006-1638,24347
CVE-2006-1638,24348
CVE-2006-1638,24349
CVE-2006-1638,24350
CVE-2006-1638,24351
CVE-2006-1638,24352
CVE-2006-1639,24385
CVE-2006-1640,24381
CVE-2006-1641,24382
CVE-2006-1641,24383
CVE-2006-1641,24384
CVE-2006-1642,24389
CVE-2006-1642,24461
CVE-2006-1643,24390
CVE-2006-1644,24388
CVE-2006-1645,24327
CVE-2006-1648,24392
CVE-2006-1649,24393
CVE-2006-1653,24610
CVE-2006-1654,24396
CVE-2006-1657,24397
CVE-2006-1658,24398
CVE-2006-1659,24368
CVE-2006-1659,24369
CVE-2006-1659,24370
CVE-2006-1659,24371
CVE-2006-1659,24372
CVE-2006-1661,24430
CVE-2006-1661,24431
CVE-2006-1661,24432
CVE-2006-1667,24386
CVE-2006-1668,24387
CVE-2006-1670,24434
CVE-2006-1671,24435
CVE-2006-1671,24436
CVE-2006-1671,24437
CVE-2006-1672,24438
CVE-2006-1673,24448
CVE-2006-1678,24450
CVE-2006-1681,24469
CVE-2006-1688,24401
CVE-2006-1688,24402
CVE-2006-1688,24403
CVE-2006-1688,24404
CVE-2006-1688,24405
CVE-2006-1688,24406
CVE-2006-1688,24407
CVE-2006-1688,24408
CVE-2006-1688,24421
CVE-2006-1688,24409
CVE-2006-1688,24410
CVE-2006-1688,24411
CVE-2006-1688,24412
CVE-2006-1688,24413
CVE-2006-1688,24414
CVE-2006-1688,24415
CVE-2006-1688,24416
CVE-2006-1688,24417
CVE-2006-1688,24418
CVE-2006-1688,24419
CVE-2006-1688,24420
CVE-2006-1688,24422
CVE-2006-1688,24423
CVE-2006-1688,24424
CVE-2006-1688,24425
CVE-2006-1688,24426
CVE-2006-1688,24427
CVE-2006-1688,24428
CVE-2006-1688,24429
CVE-2006-1689,24449
CVE-2006-1690,24446
CVE-2006-1691,24905
CVE-2006-1691,24445
CVE-2006-1692,24905
CVE-2006-1692,24445
CVE-2006-1693,24451
CVE-2006-1696,24466
CVE-2006-1697,24479
CVE-2006-1706,24470
CVE-2006-1706,24471
CVE-2006-1706,24472
CVE-2006-1706,24473
CVE-2006-1707,24474
CVE-2006-1709,24557
CVE-2006-1712,24442
CVE-2006-1716,24375
CVE-2006-1744,24634
CVE-2006-1749,24540
CVE-2006-1755,24454
CVE-2006-1756,24455
CVE-2006-1760,24491
CVE-2006-1760,24492
CVE-2006-1760,24493
CVE-2006-1760,24494
CVE-2006-1764,24447
CVE-2006-1767,24596
CVE-2006-1767,24597
CVE-2006-1767,28406
CVE-2006-1767,28409
CVE-2006-1767,28410
CVE-2006-1767,28412
CVE-2006-1767,28413
CVE-2006-1767,28415
CVE-2006-1767,28416
CVE-2006-1767,28417
CVE-2006-1767,28419
CVE-2006-1767,28422
CVE-2006-1767,28425
CVE-2006-1767,28426
CVE-2006-1767,28427
CVE-2006-1768,24556
CVE-2006-1769,24554
CVE-2006-1775,24354
CVE-2006-1775,24355
CVE-2006-1775,24356
CVE-2006-1775,24357
CVE-2006-1776,24559
CVE-2006-1777,24559
CVE-2006-1778,24560
CVE-2006-1778,24561
CVE-2006-1779,24562
CVE-2006-1781,24650
CVE-2006-1782,24563
CVE-2006-1782,24564
CVE-2006-1782,24565
CVE-2006-1782,24566
CVE-2006-1782,24567
CVE-2006-1782,24568
CVE-2006-1785,24588
CVE-2006-1786,24590
CVE-2006-1786,24589
CVE-2006-1789,24862
CVE-2006-1794,23402
CVE-2006-1794,23503
CVE-2006-1795,24238
CVE-2006-1797,24578
CVE-2006-1798,24622
CVE-2006-1814,24579
CVE-2006-1815,24556
CVE-2006-1816,24690
CVE-2006-1816,24691
CVE-2006-1816,24692
CVE-2006-1833,24577
CVE-2006-1839,24741
CVE-2006-1840,24700
CVE-2006-1844,23922
CVE-2006-1846,23431
CVE-2006-1847,23432
CVE-2006-1852,24730
CVE-2006-1856,25747
CVE-2006-1857,25695
CVE-2006-1858,25696
CVE-2006-1860,25425
CVE-2006-1862,31663
CVE-2006-1863,25068
CVE-2006-1864,25067
CVE-2006-1865,24938
CVE-2006-1877,24861
CVE-2006-1890,24722
CVE-2006-1890,24723
CVE-2006-1897,24621
CVE-2006-1900,24623
CVE-2006-1900,24624
CVE-2006-1905,24747
CVE-2006-1907,24720
CVE-2006-1907,24721
CVE-2006-1908,24719
CVE-2006-1912,24710
CVE-2006-1912,24711
CVE-2006-1913,24991
CVE-2006-1919,24743
CVE-2006-1920,24780
CVE-2006-1920,24781
CVE-2006-1920,24782
CVE-2006-1922,24748
CVE-2006-1922,24751
CVE-2006-1923,24816
CVE-2006-1924,24817
CVE-2006-1928,24811
CVE-2006-1929,24777
CVE-2006-1930,25207
CVE-2006-1931,24972
CVE-2006-1942,24713
CVE-2006-1943,24732
CVE-2006-1943,24733
CVE-2006-1944,24735
CVE-2006-1944,24736
CVE-2006-1946,24716
CVE-2006-1946,24717
CVE-2006-1946,24718
CVE-2006-1950,24728
CVE-2006-1953,25570
CVE-2006-1954,24752
CVE-2006-1955,24753
CVE-2006-1959,24778
CVE-2006-1960,24812
CVE-2006-1961,24813
CVE-2006-1965,24754
CVE-2006-1965,24755
CVE-2006-1965,24756
CVE-2006-1965,24757
CVE-2006-1967,24761
CVE-2006-1968,24762
CVE-2006-1969,24763
CVE-2006-1970,24764
CVE-2006-1971,24768
CVE-2006-1973,24810
CVE-2006-1975,23962
CVE-2006-1976,23958
CVE-2006-1980,24759
CVE-2006-1982,31837
CVE-2006-1983,24821
CVE-2006-1983,24822
CVE-2006-1985,24819
CVE-2006-1986,24823
CVE-2006-1988,24823
CVE-2006-1989,25120
CVE-2006-1992,27475
CVE-2006-1995,24889
CVE-2006-1996,24890
CVE-2006-2000,24876
CVE-2006-2001,24891
CVE-2006-2002,24892
CVE-2006-2003,24784
CVE-2006-2005,25083
CVE-2006-2006,24895
CVE-2006-2007,24883
CVE-2006-2008,24887
CVE-2006-2009,24943
CVE-2006-2010,24797
CVE-2006-2011,24796
CVE-2006-2013,24896
CVE-2006-2014,24897
CVE-2006-2015,24898
CVE-2006-2016,24788
CVE-2006-2016,24789
CVE-2006-2016,24790
CVE-2006-2016,24792
CVE-2006-2016,24793
CVE-2006-2016,24794
CVE-2006-2017,24884
CVE-2006-2020,24805
CVE-2006-2021,24806
CVE-2006-2023,24882
CVE-2006-2027,25235
CVE-2006-2028,24880
CVE-2006-2029,24877
CVE-2006-2029,24878
CVE-2006-2029,24879
CVE-2006-2034,24867
CVE-2006-2035,25211
CVE-2006-2038,24934
CVE-2006-2038,24935
CVE-2006-2038,24936
CVE-2006-2038,24937
CVE-2006-2040,24981
CVE-2006-2040,24982
CVE-2006-2040,24983
CVE-2006-2042,25361
CVE-2006-2046,24961
CVE-2006-2046,24962
CVE-2006-2047,24963
CVE-2006-2047,24964
CVE-2006-2048,24975
CVE-2006-2049,24988
CVE-2006-2050,24989
CVE-2006-2052,24984
CVE-2006-2053,24976
CVE-2006-2053,24977
CVE-2006-2053,24978
CVE-2006-2053,24979
CVE-2006-2053,24980
CVE-2006-2054,24942
CVE-2006-2055,25003
CVE-2006-2059,25005
CVE-2006-2060,25008
CVE-2006-2062,25023
CVE-2006-2062,25024
CVE-2006-2062,25025
CVE-2006-2062,25026
CVE-2006-2062,25027
CVE-2006-2062,25028
CVE-2006-2062,25029
CVE-2006-2063,25030
CVE-2006-2063,25032
CVE-2006-2063,25033
CVE-2006-2063,25034
CVE-2006-2063,25035
CVE-2006-2063,25036
CVE-2006-2063,25038
CVE-2006-2063,25039
CVE-2006-2063,25041
CVE-2006-2063,25042
CVE-2006-2063,25043
CVE-2006-2063,25044
CVE-2006-2063,25045
CVE-2006-2063,25046
CVE-2006-2063,25047
CVE-2006-2063,25048
CVE-2006-2063,25049
CVE-2006-2063,25050
CVE-2006-2063,25051
CVE-2006-2063,25052
CVE-2006-2063,25053
CVE-2006-2063,25054
CVE-2006-2063,25055
CVE-2006-2063,25056
CVE-2006-2063,25057
CVE-2006-2063,25058
CVE-2006-2063,25059
CVE-2006-2063,25060
CVE-2006-2063,25031
CVE-2006-2063,25037
CVE-2006-2065,24787
CVE-2006-2066,24901
CVE-2006-2070,24994
CVE-2006-2071,25139
CVE-2006-2079,24985
CVE-2006-2080,24986
CVE-2006-2080,24987
CVE-2006-2085,24990
CVE-2006-2086,25001
CVE-2006-2087,24969
CVE-2006-2093,25084
CVE-2006-2094,22351
CVE-2006-2097,25021
CVE-2006-2098,24873
CVE-2006-2103,25074
CVE-2006-2103,25075
CVE-2006-2104,25061
CVE-2006-2104,25062
CVE-2006-2104,25063
CVE-2006-2104,25064
CVE-2006-2108,25000
CVE-2006-2109,25222
CVE-2006-2111,25073
CVE-2006-2112,28249
CVE-2006-2113,28250
CVE-2006-2119,25130
CVE-2006-2123,25066
CVE-2006-2124,25119
CVE-2006-2126,25122
CVE-2006-2128,25124
CVE-2006-2128,25126
CVE-2006-2128,25127
CVE-2006-2128,25125
CVE-2006-2129,25128
CVE-2006-2130,25167
CVE-2006-2137,25140
CVE-2006-2139,25132
CVE-2006-2139,25133
CVE-2006-2139,25134
CVE-2006-2139,25135
CVE-2006-2140,25141
CVE-2006-2140,25142
CVE-2006-2141,25144
CVE-2006-2142,25155
CVE-2006-2143,25123
CVE-2006-2144,25152
CVE-2006-2145,25163
CVE-2006-2146,25164
CVE-2006-2149,25158
CVE-2006-2150,25294
CVE-2006-2151,25260
CVE-2006-2156,25149
CVE-2006-2159,25214
CVE-2006-2160,25213
CVE-2006-2164,25637
CVE-2006-2164,25638
CVE-2006-2164,25639
CVE-2006-2164,25640
CVE-2006-2165,25641
CVE-2006-2165,25642
CVE-2006-2165,25643
CVE-2006-2166,25165
CVE-2006-2170,25216
CVE-2006-2171,25220
CVE-2006-2172,25238
CVE-2006-2173,25221
CVE-2006-2175,25192
CVE-2006-2175,25289
CVE-2006-2178,25197
CVE-2006-2178,25198
CVE-2006-2178,25199
CVE-2006-2179,25195
CVE-2006-2179,25196
CVE-2006-2180,25217
CVE-2006-2181,25242
CVE-2006-2181,25243
CVE-2006-2182,25239
CVE-2006-2182,25240
CVE-2006-2182,25241
CVE-2006-2183,25131
CVE-2006-2185,25780
CVE-2006-2188,25246
CVE-2006-2188,25247
CVE-2006-2189,25612
CVE-2006-2194,26994
CVE-2006-2195,26513
CVE-2006-2195,26514
CVE-2006-2196,26829
CVE-2006-2201,25234
CVE-2006-2202,25231
CVE-2006-2205,25086
CVE-2006-2208,25223
CVE-2006-2209,25349
CVE-2006-2212,25670
CVE-2006-2213,25233
CVE-2006-2214,25153
CVE-2006-2214,25154
CVE-2006-2218,27475
CVE-2006-2221,25215
CVE-2006-2222,25671
CVE-2006-2223,25224
CVE-2006-2224,25225
CVE-2006-2225,25314
CVE-2006-2225,25277
CVE-2006-2227,25256
CVE-2006-2229,25660
CVE-2006-2231,25257
CVE-2006-2233,25212
CVE-2006-2236,25279
CVE-2006-2237,25284
CVE-2006-2238,24820
CVE-2006-2239,25276
CVE-2006-2241,25275
CVE-2006-2242,25278
CVE-2006-2243,25287
CVE-2006-2243,25288
CVE-2006-2244,25285
CVE-2006-2244,25286
CVE-2006-2245,25263
CVE-2006-2246,25274
CVE-2006-2247,25280
CVE-2006-2248,25283
CVE-2006-2249,25304
CVE-2006-2250,25305
CVE-2006-2250,25306
CVE-2006-2251,25252
CVE-2006-2252,25350
CVE-2006-2253,25448
CVE-2006-2254,25436
CVE-2006-2255,25308
CVE-2006-2255,25310
CVE-2006-2255,25311
CVE-2006-2255,25307
CVE-2006-2255,25309
CVE-2006-2255,25312
CVE-2006-2256,25339
CVE-2006-2257,25341
CVE-2006-2258,25446
CVE-2006-2259,25447
CVE-2006-2261,25340
CVE-2006-2262,25706
CVE-2006-2263,25449
CVE-2006-2264,25344
CVE-2006-2264,25345
CVE-2006-2264,25346
CVE-2006-2265,25347
CVE-2006-2266,25194
CVE-2006-2267,25300
CVE-2006-2267,25273
CVE-2006-2268,25342
CVE-2006-2268,25343
CVE-2006-2270,25313
CVE-2006-2271,25632
CVE-2006-2272,25633
CVE-2006-2273,25431
CVE-2006-2274,25746
CVE-2006-2276,25245
CVE-2006-2277,27780
CVE-2006-2278,25364
CVE-2006-2278,25365
CVE-2006-2278,25366
CVE-2006-2279,25362
CVE-2006-2279,25363
CVE-2006-2280,25359
CVE-2006-2282,25303
CVE-2006-2283,25358
CVE-2006-2284,25316
CVE-2006-2285,25437
CVE-2006-2291,25354
CVE-2006-2292,25351
CVE-2006-2292,25352
CVE-2006-2292,25353
CVE-2006-2293,25428
CVE-2006-2294,25443
CVE-2006-2294,25444
CVE-2006-2296,25334
CVE-2006-2297,25501
CVE-2006-2300,25331
CVE-2006-2300,25332
CVE-2006-2300,25333
CVE-2006-2301,25426
CVE-2006-2304,25429
CVE-2006-2305,25430
CVE-2006-2306,25330
CVE-2006-2312,25658
CVE-2006-2314,25731
CVE-2006-2315,25355
CVE-2006-2317,25455
CVE-2006-2318,25456
CVE-2006-2319,25456
CVE-2006-2320,25457
CVE-2006-2321,25458
CVE-2006-2322,25459
CVE-2006-2323,25905
CVE-2006-2323,25906
CVE-2006-2323,25904
CVE-2006-2325,25452
CVE-2006-2326,25451
CVE-2006-2327,25433
CVE-2006-2330,25537
CVE-2006-2331,25538
CVE-2006-2331,25539
CVE-2006-2334,25761
CVE-2006-2336,25674
CVE-2006-2339,25440
CVE-2006-2340,25302
CVE-2006-2342,25368
CVE-2006-2345,25493
CVE-2006-2346,25445
CVE-2006-2350,25492
CVE-2006-2351,25469
CVE-2006-2351,25470
CVE-2006-2352,25471
CVE-2006-2352,25472
CVE-2006-2353,25473
CVE-2006-2354,25476
CVE-2006-2355,25477
CVE-2006-2356,25475
CVE-2006-2361,25507
CVE-2006-2369,25479
CVE-2006-2370,26437
CVE-2006-2371,26436
CVE-2006-2372,27151
CVE-2006-2373,26440
CVE-2006-2374,26439
